readiness pure_cfa seed 59: step=6000000 target=6000000
Evaluation started for seed 59 at Wed Jul  1 20:49:40 EDT 2026
Loaded compatible base policy parameters from outputs/rl/velocity_2d_heuristic_1k_fast/final_model.zip (8 exact tensors, 2 input-prefix tensors).
created compatible 0M checkpoint: outputs/rl/ginsburg_20260622/eval/seed_59/panel_6a_learned_centered_recovery_200r/source_checkpoints/compatible_zero_model.zip
learned_0m vs learned_2m: wr=0.000 (200 rallies)
learned_0m vs centered_2m: wr=0.030 (200 rallies)
learned_0m vs learned_4m: wr=0.010 (200 rallies)
learned_0m vs centered_4m: wr=0.025 (200 rallies)
learned_0m vs learned_6m: wr=0.010 (200 rallies)
learned_0m vs centered_6m: wr=0.050 (200 rallies)
centered_0m vs learned_2m: wr=0.020 (200 rallies)
centered_0m vs centered_2m: wr=0.090 (200 rallies)
centered_0m vs learned_4m: wr=0.015 (200 rallies)
centered_0m vs centered_4m: wr=0.060 (200 rallies)
centered_0m vs learned_6m: wr=0.020 (200 rallies)
centered_0m vs centered_6m: wr=0.095 (200 rallies)
learned_1m vs learned_2m: wr=0.470 (200 rallies)
learned_1m vs centered_2m: wr=0.755 (200 rallies)
learned_1m vs learned_4m: wr=0.365 (200 rallies)
learned_1m vs centered_4m: wr=0.790 (200 rallies)
learned_1m vs learned_6m: wr=0.300 (200 rallies)
learned_1m vs centered_6m: wr=0.515 (200 rallies)
centered_1m vs learned_2m: wr=0.150 (200 rallies)
centered_1m vs centered_2m: wr=0.470 (200 rallies)
centered_1m vs learned_4m: wr=0.015 (200 rallies)
centered_1m vs centered_4m: wr=0.645 (200 rallies)
centered_1m vs learned_6m: wr=0.225 (200 rallies)
centered_1m vs centered_6m: wr=0.490 (200 rallies)
learned_2m vs centered_2m: wr=0.920 (200 rallies)
learned_2m vs learned_4m: wr=0.500 (200 rallies)
learned_2m vs centered_4m: wr=0.980 (200 rallies)
learned_2m vs learned_6m: wr=0.355 (200 rallies)
learned_2m vs centered_6m: wr=0.480 (200 rallies)
centered_2m vs learned_2m: wr=0.150 (200 rallies)
centered_2m vs learned_4m: wr=0.280 (200 rallies)
centered_2m vs centered_4m: wr=0.665 (200 rallies)
centered_2m vs learned_6m: wr=0.220 (200 rallies)
centered_2m vs centered_6m: wr=0.420 (200 rallies)
learned_3m vs learned_2m: wr=0.660 (200 rallies)
learned_3m vs centered_2m: wr=0.670 (200 rallies)
learned_3m vs learned_4m: wr=0.590 (200 rallies)
learned_3m vs centered_4m: wr=0.945 (200 rallies)
learned_3m vs learned_6m: wr=0.380 (200 rallies)
learned_3m vs centered_6m: wr=0.445 (200 rallies)
centered_3m vs learned_2m: wr=0.305 (200 rallies)
centered_3m vs centered_2m: wr=0.705 (200 rallies)
centered_3m vs learned_4m: wr=0.060 (200 rallies)
centered_3m vs centered_4m: wr=0.690 (200 rallies)
centered_3m vs learned_6m: wr=0.200 (200 rallies)
centered_3m vs centered_6m: wr=0.510 (200 rallies)
learned_4m vs learned_2m: wr=0.620 (200 rallies)
learned_4m vs centered_2m: wr=0.695 (200 rallies)
learned_4m vs centered_4m: wr=0.965 (200 rallies)
learned_4m vs learned_6m: wr=0.380 (200 rallies)
learned_4m vs centered_6m: wr=0.380 (200 rallies)
centered_4m vs learned_2m: wr=0.025 (200 rallies)
centered_4m vs centered_2m: wr=0.340 (200 rallies)
centered_4m vs learned_4m: wr=0.035 (200 rallies)
centered_4m vs learned_6m: wr=0.310 (200 rallies)
centered_4m vs centered_6m: wr=0.410 (200 rallies)
learned_5m vs learned_2m: wr=0.760 (200 rallies)
learned_5m vs centered_2m: wr=0.935 (200 rallies)
learned_5m vs learned_4m: wr=0.685 (200 rallies)
learned_5m vs centered_4m: wr=0.945 (200 rallies)
learned_5m vs learned_6m: wr=0.340 (200 rallies)
learned_5m vs centered_6m: wr=0.390 (200 rallies)
centered_5m vs learned_2m: wr=0.085 (200 rallies)
centered_5m vs centered_2m: wr=0.380 (200 rallies)
centered_5m vs learned_4m: wr=0.145 (200 rallies)
centered_5m vs centered_4m: wr=0.420 (200 rallies)
centered_5m vs learned_6m: wr=0.135 (200 rallies)
centered_5m vs centered_6m: wr=0.360 (200 rallies)
